cycle number	Ns	time/s	<I>/mA	Ecell/V	Q discharge/mA.h	Q charge/mA.h	dq/mA.h	(Q-Qo)/mA.h	Capacity/mA.h	Energy charge/W.h	Energy discharge/W.h	
1,000000000000000E+001	4	8,398134003361706E+005	1,809217593003978E-001	6,8214571E-001	0,000000000000000E+000	1,607000793842607E+000	2,322734095429381E-003	-9,219990052362780E-001	1,607000793842607E+000	5,768024594021374E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,398561223406268E+005	1,809235287382365E-001	6,9714659E-001	0,000000000000000E+000	1,609147853787326E+000	2,147059944719076E-003	-9,198519452915589E-001	1,609147853787326E+000	5,782992749308380E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,398967303448617E+005	1,809220640624683E-001	7,1214747E-001	0,000000000000000E+000	1,611188654882784E+000	2,040801095457541E-003	-9,178111441961013E-001	1,611188654882784E+000	5,797526262764942E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,399347163488250E+005	1,809266385496002E-001	7,2714841E-001	0,000000000000000E+000	1,613097732663064E+000	1,909077780279848E-003	-9,159020664158215E-001	1,613097732663064E+000	5,811408091559747E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,399703623525426E+005	1,809237382426759E-001	7,4214929E-001	0,000000000000000E+000	1,614889179398062E+000	1,791446734997961E-003	-9,141106196808235E-001	1,614889179398062E+000	5,824703300845579E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,400042403560765E+005	1,809244178291070E-001	7,5715017E-001	0,000000000000000E+000	1,616591778861003E+000	1,702599462941289E-003	-9,124080202178823E-001	1,616591778861003E+000	5,837594535627924E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,400363143594221E+005	1,809234928367723E-001	7,7215105E-001	0,000000000000000E+000	1,618203706837263E+000	1,611927976260583E-003	-9,107960922416217E-001	1,618203706837263E+000	5,850041054469444E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,400668023626022E+005	1,809227065542229E-001	7,8715199E-001	0,000000000000000E+000	1,619735921296370E+000	1,532214459106326E-003	-9,092638777825154E-001	1,619735921296370E+000	5,862101911110931E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,400959103656374E+005	1,809251668477721E-001	8,0215287E-001	0,000000000000000E+000	1,621198801936855E+000	1,462880640485221E-003	-9,078009971420301E-001	1,621198801936855E+000	5,873836450183767E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,401245603686271E+005	1,809226115714739E-001	8,1715375E-001	0,000000000000000E+000	1,622638644537528E+000	1,439842600673437E-003	-9,063611545413567E-001	1,622638644537528E+000	5,885602178015907E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,401515463714413E+005	1,809243467293620E-001	8,3219403E-001	0,000000000000000E+000	1,623994873684752E+000	1,356229147223963E-003	-9,050049253941327E-001	1,623994873684752E+000	5,896888636016088E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,401788843742935E+005	1,809264708768381E-001	8,4719491E-001	0,000000000000000E+000	1,625368809344992E+000	1,373935660239723E-003	-9,036309897338930E-001	1,625368809344992E+000	5,908528548996993E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,402044883769639E+005	1,809261516975381E-001	8,6219579E-001	0,000000000000000E+000	1,626655596475883E+000	1,286787130890621E-003	-9,023442026030024E-001	1,626655596475883E+000	5,919623173463401E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,402299723796211E+005	1,809255572197766E-001	8,7723607E-001	0,000000000000000E+000	1,627936348526147E+000	1,280752050264014E-003	-9,010634505527384E-001	1,627936348526147E+000	5,930858392393152E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,402547643822087E+005	1,809235744665815E-001	8,9223695E-001	0,000000000000000E+000	1,629182309005683E+000	1,245960479535990E-003	-8,998174900732023E-001	1,629182309005683E+000	5,941975312149216E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,402798103848209E+005	1,809232987768837E-001	9,0723789E-001	0,000000000000000E+000	1,630441032731732E+000	1,258723726049065E-003	-8,985587663471534E-001	1,630441032731732E+000	5,953394930689407E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,403043783873832E+005	1,809224348900925E-001	9,2227811E-001	0,000000000000000E+000	1,631675727966163E+000	1,234695234431161E-003	-8,973240711127222E-001	1,631675727966163E+000	5,964782254515015E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,403289243899435E+005	1,809218953266064E-001	9,3727905E-001	0,000000000000000E+000	1,632909313884469E+000	1,233585918305649E-003	-8,960904851944165E-001	1,632909313884469E+000	5,976344396836543E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,403524243923947E+005	1,809236889836973E-001	9,5231926E-001	0,000000000000000E+000	1,634090343644081E+000	1,181029759612348E-003	-8,949094554348042E-001	1,634090343644081E+000	5,987591570755769E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,403758703948408E+005	1,809207872330177E-001	9,6735954E-001	0,000000000000000E+000	1,635268640649642E+000	1,178297005560663E-003	-8,937311584292434E-001	1,635268640649642E+000	5,998989939282137E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,403985203972030E+005	1,809203754747661E-001	9,8239982E-001	0,000000000000000E+000	1,636406931464052E+000	1,138290814409653E-003	-8,925928676148338E-001	1,636406931464052E+000	6,010172506208560E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,404202603994710E+005	1,809220575606446E-001	9,9740070E-001	0,000000000000000E+000	1,637499499781190E+000	1,092568317138486E-003	-8,915002992976954E-001	1,637499499781190E+000	6,021069790263106E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,404415344016887E+005	1,809220306727345E-001	1,0124016E+000	0,000000000000000E+000	1,638568648581679E+000	1,069148800488975E-003	-8,904311504972063E-001	1,638568648581679E+000	6,031893869620473E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,404630964039378E+005	1,809215932835297E-001	1,0274025E+000	0,000000000000000E+000	1,639652268526480E+000	1,083619944800933E-003	-8,893475305524055E-001	1,639652268526480E+000	6,043027008242528E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,404835724060750E+005	1,809256862645993E-001	1,0424033E+000	0,000000000000000E+000	1,640681333731654E+000	1,029065205173360E-003	-8,883184653472321E-001	1,640681333731654E+000	6,053754018315529E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,405036784081720E+005	1,809256308627909E-001	1,0574043E+000	0,000000000000000E+000	1,641691803485412E+000	1,010469753758775E-003	-8,873079955934733E-001	1,641691803485412E+000	6,064438768736938E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,405227104101572E+005	1,809221459879805E-001	1,0724051E+000	0,000000000000000E+000	1,642648278663639E+000	9,564751782268286E-004	-8,863515204152465E-001	1,642648278663639E+000	6,074696057327221E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,405410784120727E+005	1,809232888622186E-001	1,0874060E+000	0,000000000000000E+000	1,643571389584856E+000	9,231109212173356E-004	-8,854284094940291E-001	1,643571389584856E+000	6,084734021233404E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,405588044139221E+005	1,809231510555022E-001	1,1024463E+000	0,000000000000000E+000	1,644462235171026E+000	8,908455861690971E-004	-8,845375639078601E-001	1,644462235171026E+000	6,094555115594275E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,405760264157187E+005	1,809248303743712E-001	1,1174473E+000	0,000000000000000E+000	1,645327759547069E+000	8,655243760430151E-004	-8,836720395318171E-001	1,645327759547069E+000	6,104226893993397E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,405922044174057E+005	1,809230745723505E-001	1,1324481E+000	0,000000000000000E+000	1,646140807826412E+000	8,130482793433798E-004	-8,828589912524737E-001	1,646140807826412E+000	6,113434243599544E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406080664190603E+005	1,809251813581825E-001	1,1474490E+000	0,000000000000000E+000	1,646937984361434E+000	7,971765350219276E-004	-8,820618147174517E-001	1,646937984361434E+000	6,122581437910988E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406232584206453E+005	1,809250048555973E-001	1,1624498E+000	0,000000000000000E+000	1,647701487961577E+000	7,635036001437240E-004	-8,812983111173081E-001	1,647701487961577E+000	6,131456784264293E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406379744221792E+005	1,809244622278259E-001	1,1774508E+000	0,000000000000000E+000	1,648441067034818E+000	7,395790732403596E-004	-8,805587320440676E-001	1,648441067034818E+000	6,140164963802036E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406517044236120E+005	1,809250828165218E-001	1,1924911E+000	0,000000000000000E+000	1,649131095269902E+000	6,900282350844807E-004	-8,798687038089832E-001	1,649131095269902E+000	6,148393488779184E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406588664243594E+005	1,809223207570043E-001	1,2000111E+000	0,000000000000000E+000	1,649491030213370E+000	3,599349434673786E-004	-8,795087688655158E-001	1,649491030213370E+000	6,152712748176480E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406588964243624E+005	1,687794632714043E-001	1,1743010E+000	0,000000000000000E+000	1,649492436709040E+000	1,406495670477549E-006	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406589964243730E+005	0,000000000000000E+000	1,1592607E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406592804244030E+005	0,000000000000000E+000	1,1442598E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406600164244790E+005	0,000000000000000E+000	1,1292195E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406610164245833E+005	0,000000000000000E+000	1,1203607E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406620164246876E+005	0,000000000000000E+000	1,1145337E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406630164247919E+005	0,000000000000000E+000	1,1103601E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406640164248962E+005	0,000000000000000E+000	1,1068954E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406650164250005E+005	0,000000000000000E+000	1,1037456E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406660164251048E+005	0,000000000000000E+000	1,1011471E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406670164252091E+005	0,000000000000000E+000	1,0984697E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406680164253134E+005	0,000000000000000E+000	1,0961862E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406690164254177E+005	0,000000000000000E+000	1,0938238E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406700164255220E+005	0,000000000000000E+000	1,0918945E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406710164256264E+005	0,000000000000000E+000	1,0898865E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406720164257307E+005	0,000000000000000E+000	1,0877604E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406730164258350E+005	0,000000000000000E+000	1,0861461E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406740164259393E+005	0,000000000000000E+000	1,0844138E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406750164260436E+005	0,000000000000000E+000	1,0829176E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406760164261479E+005	0,000000000000000E+000	1,0811852E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406770164262522E+005	0,000000000000000E+000	1,0798465E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406780164263565E+005	0,000000000000000E+000	1,0782716E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406790164264608E+005	0,000000000000000E+000	1,0768936E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406800164265651E+005	0,000000000000000E+000	1,0755156E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406810164266694E+005	0,000000000000000E+000	1,0742950E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406820164267737E+005	0,000000000000000E+000	1,0731139E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406830164268781E+005	0,000000000000000E+000	1,0719720E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406840164269824E+005	0,000000000000000E+000	1,0709090E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406850164270867E+005	0,000000000000000E+000	1,0698066E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406860164271910E+005	0,000000000000000E+000	1,0686255E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406870164272953E+005	0,000000000000000E+000	1,0674049E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	4	8,406880164273996E+005	0,000000000000000E+000	1,0663812E+000	0,000000000000000E+000	1,649492436709040E+000	0,000000000000000E+000	-8,795073623698453E-001	1,649492436709040E+000	6,152729264669602E-004	0,000000000000000E+000
1,000000000000000E+001	3	8,406888984274920E+005	-4,090050698027886E-004	1,0492542E+000	1,002062526014116E-007	0,000000000000000E+000	-1,002062526014116E-007	-8,795074625760979E-001	1,002062526014116E-007	6,152729264669602E-004	1,051418293040464E-010
1,000000000000000E+001	3	8,406889284274951E+005	-1,804092988451788E-001	1,0338989E+000	1,603617229395443E-006	0,000000000000000E+000	-1,503410976794031E-006	-8,795089659870747E-001	1,603617229395443E-006	6,152729264669602E-004	1,659516859063246E-009
1,000000000000000E+001	3	8,406890644275092E+005	-1,804025038173393E-001	1,0188587E+000	8,418823637896114E-006	0,000000000000000E+000	-6,815206408500672E-006	-8,795157811934832E-001	8,418823637896114E-006	6,152729264669602E-004	8,603249004302597E-009
1,000000000000000E+001	3	8,406894084275439E+005	-1,803991643630530E-001	1,0038577E+000	2,565696775085396E-005	0,000000000000000E+000	-1,723814411295785E-005	-8,795330193375962E-001	2,565696775085396E-005	6,152729264669602E-004	2,590789325430814E-008
1,000000000000000E+001	3	8,406904724276550E+005	-1,804163856946697E-001	9,8885691E-001	7,898003842267725E-005	0,000000000000000E+000	-5,332307067182329E-005	-8,795863424082679E-001	7,898003842267725E-005	6,152729264669602E-004	7,863678023903476E-008
1,000000000000000E+001	3	8,406931664279364E+005	-1,804022795267439E-001	9,7385603E-001	2,139810917029778E-004	0,000000000000000E+000	-1,350010532803006E-004	-8,797213434615483E-001	2,139810917029778E-004	6,152729264669602E-004	2,101083702881911E-007
1,000000000000000E+001	3	8,406972664283644E+005	-1,804121485921705E-001	9,5885509E-001	4,194505046059688E-004	0,000000000000000E+000	-2,054694129029910E-004	-8,799268128744513E-001	4,194505046059688E-004	6,152729264669602E-004	4,071237632084450E-007
1,000000000000000E+001	3	8,407023624288961E+005	-1,804122036896428E-001	9,4385421E-001	6,748340284741587E-004	0,000000000000000E+000	-2,553835238681899E-004	-8,801821963983195E-001	6,748340284741587E-004	6,152729264669602E-004	6,481685780811663E-007
1,000000000000000E+001	3	8,407083384295199E+005	-1,804141307084697E-001	9,2885333E-001	9,743215167108510E-004	0,000000000000000E+000	-2,994874882366922E-004	-8,804816838865561E-001	9,743215167108510E-004	6,152729264669602E-004	9,263485297205286E-007
1,000000000000000E+001	3	8,407151024302244E+005	-1,804128416870885E-001	9,1385245E-001	1,313297235675984E-003	0,000000000000000E+000	-3,389757189651330E-004	-8,808206596055213E-001	1,313297235675984E-003	6,152729264669602E-004	1,236122322082832E-006
1,000000000000000E+001	3	8,407227144310195E+005	-1,804119930081545E-001	8,9881217E-001	1,694768411848280E-003	0,000000000000000E+000	-3,814711761722962E-004	-8,812021307816936E-001	1,694768411848280E-003	6,152729264669602E-004	1,578993259560646E-006
1,000000000000000E+001	3	8,407310924318936E+005	-1,804144332093348E-001	8,8381130E-001	2,114632933826910E-003	0,000000000000000E+000	-4,198645219786300E-004	-8,816219953036722E-001	2,114632933826910E-003	6,152729264669602E-004	1,950074266468781E-006
1,000000000000000E+001	3	8,407400724328300E+005	-1,804158304711661E-001	8,6881036E-001	2,564670246765018E-003	0,000000000000000E+000	-4,500373129381074E-004	-8,820720326166104E-001	2,564670246765018E-003	6,152729264669602E-004	2,341071344384293E-006
1,000000000000000E+001	3	8,407497884338424E+005	-1,804145474864221E-001	8,5380948E-001	3,051589115104742E-003	0,000000000000000E+000	-4,869188683397240E-004	-8,825589514849500E-001	3,051589115104742E-003	6,152729264669602E-004	2,756807288166642E-006
1,000000000000000E+001	3	8,407600364349112E+005	-1,804193310731594E-001	8,3880860E-001	3,565182864459025E-003	0,000000000000000E+000	-5,135937493542831E-004	-8,830725452343043E-001	3,565182864459025E-003	6,152729264669602E-004	3,187614140045801E-006
1,000000000000000E+001	3	8,407708584360406E+005	-1,804155135353379E-001	8,2376832E-001	4,107532000914216E-003	0,000000000000000E+000	-5,423491364551915E-004	-8,836148943707596E-001	4,107532000914216E-003	6,152729264669602E-004	3,634384175789234E-006
1,000000000000000E+001	3	8,407821384372180E+005	-1,804132440836776E-001	8,0876744E-001	4,672826891384191E-003	0,000000000000000E+000	-5,652948904699749E-004	-8,841801892612295E-001	4,672826891384191E-003	6,152729264669602E-004	4,091576276032312E-006
1,000000000000000E+001	3	8,407937764384318E+005	-1,804155318225728E-001	7,9368776E-001	5,256070274255342E-003	0,000000000000000E+000	-5,832433828711510E-004	-8,847634326441006E-001	5,256070274255342E-003	6,152729264669602E-004	4,554489410602187E-006
1,000000000000000E+001	3	8,408058624396920E+005	-1,804146066287756E-001	7,7868688E-001	5,861762263998390E-003	0,000000000000000E+000	-6,056919897430473E-004	-8,853691246338437E-001	5,861762263998390E-003	6,152729264669602E-004	5,026133816981477E-006
1,000000000000000E+001	3	8,408182264409810E+005	-1,804124527361677E-001	7,6356786E-001	6,481378874604901E-003	0,000000000000000E+000	-6,196166106065115E-004	-8,859887412444503E-001	6,481378874604901E-003	6,152729264669602E-004	5,499253149395686E-006
1,000000000000000E+001	3	8,408310104423156E+005	-1,804129036751285E-001	7,4856699E-001	7,122045208315055E-003	0,000000000000000E+000	-6,406663337101539E-004	-8,866294075781603E-001	7,122045208315055E-003	6,152729264669602E-004	5,978834815295585E-006
1,000000000000000E+001	3	8,408441244436833E+005	-1,804155005531191E-001	7,3356611E-001	7,779258853039808E-003	0,000000000000000E+000	-6,572136447247532E-004	-8,872866212228852E-001	7,779258853039808E-003	6,152729264669602E-004	6,460944469049554E-006
1,000000000000000E+001	3	8,408574424450723E+005	-1,804187729929526E-001	7,1856523E-001	8,446708150075541E-003	0,000000000000000E+000	-6,674492970357339E-004	-8,879540705199208E-001	8,446708150075541E-003	6,152729264669602E-004	6,940550323751396E-006
1,000000000000000E+001	3	8,408711944465069E+005	-1,804167714723202E-001	7,0356429E-001	9,135900288994114E-003	0,000000000000000E+000	-6,891921389185720E-004	-8,886432626588394E-001	9,135900288994114E-003	6,152729264669602E-004	7,425441299046343E-006
1,000000000000000E+001	3	8,408852624479746E+005	-1,804139010173825E-001	6,8856341E-001	9,840917795747519E-003	0,000000000000000E+000	-7,050175067534049E-004	-8,893482801655929E-001	9,840917795747519E-003	6,152729264669602E-004	7,910890555115648E-006
1,000000000000000E+001	3	8,408998564494960E+005	-1,804165591831303E-001	6,7356253E-001	1,057230655663543E-002	0,000000000000000E+000	-7,313887608879142E-004	-8,900796689264807E-001	1,057230655663543E-002	6,152729264669602E-004	8,403526616901400E-006
1,000000000000000E+001	3	8,409148124510567E+005	-1,804155119923442E-001	6,5856165E-001	1,132183285633723E-002	0,000000000000000E+000	-7,495262997017966E-004	-8,908291952261825E-001	1,132183285633723E-002	6,152729264669602E-004	8,897135891256602E-006
1,000000000000000E+001	3	8,409300924526509E+005	-1,804150188488736E-001	6,4356071E-001	1,208759446067943E-002	0,000000000000000E+000	-7,657616043421958E-004	-8,915949568305247E-001	1,208759446067943E-002	6,152729264669602E-004	9,389949971176333E-006
1,000000000000000E+001	3	8,409458784542969E+005	-1,804156559777826E-001	6,2855983E-001	1,287871719463004E-002	0,000000000000000E+000	-7,911227339506149E-004	-8,923860795644754E-001	1,287871719463004E-002	6,152729264669602E-004	9,887217940600608E-006
1,000000000000000E+001	3	8,409622224560007E+005	-1,804133658093254E-001	6,1348021E-001	1,369779396079481E-002	0,000000000000000E+000	-8,190767661647665E-004	-8,932051563306401E-001	1,369779396079481E-002	6,152729264669602E-004	1,038970532736270E-005
1,000000000000000E+001	3	8,409791264577650E+005	-1,804135565029844E-001	5,9847927E-001	1,454493592674534E-002	0,000000000000000E+000	-8,471419659505288E-004	-8,940522982965906E-001	1,454493592674534E-002	6,152729264669602E-004	1,089670223352327E-005
1,000000000000000E+001	3	8,409965384595804E+005	-1,804118466066327E-001	5,8347839E-001	1,541752798247669E-002	0,000000000000000E+000	-8,725920557313495E-004	-8,949248903523220E-001	1,541752798247669E-002	6,152729264669602E-004	1,140584084234956E-005
1,000000000000000E+001	3	8,410146124614663E+005	-1,804133289102046E-001	5,6847751E-001	1,632330321774715E-002	0,000000000000000E+000	-9,057752352704605E-004	-8,958306655875925E-001	1,632330321774715E-002	6,152729264669602E-004	1,192075369398924E-005
1,000000000000000E+001	3	8,410333744634236E+005	-1,804108762196064E-001	5,5347663E-001	1,726354466573232E-002	0,000000000000000E+000	-9,402414479851723E-004	-8,967709070355776E-001	1,726354466573232E-002	6,152729264669602E-004	1,244115536354970E-005
1,000000000000000E+001	3	8,410531224654836E+005	-1,804147457156598E-001	5,3847569E-001	1,825321987963386E-002	0,000000000000000E+000	-9,896752139015330E-004	-8,977605822494792E-001	1,825321987963386E-002	6,152729264669602E-004	1,297407140947995E-005
1,000000000000000E+001	3	8,410737524676351E+005	-1,804145727056905E-001	5,2343547E-001	1,928709571937720E-002	0,000000000000000E+000	-1,033875839743349E-003	-8,987944580892225E-001	1,928709571937720E-002	6,152729264669602E-004	1,351523869913633E-005
1,000000000000000E+001	3	8,410956604699194E+005	-1,804146778744725E-001	5,0843453E-001	2,038501937910087E-002	0,000000000000000E+000	-1,097923659723666E-003	-8,998923817489461E-001	2,038501937910087E-002	6,152729264669602E-004	1,407346100351552E-005
1,000000000000000E+001	3	8,411188404723387E+005	-1,804139416358809E-001	4,9343368E-001	2,154668482454287E-002	0,000000000000000E+000	-1,161665445442001E-003	-9,010540471943882E-001	2,154668482454287E-002	6,152729264669602E-004	1,464666586396400E-005
1,000000000000000E+001	3	8,411434004749004E+005	-1,804146187804196E-001	4,7843277E-001	2,277751357437836E-002	0,000000000000000E+000	-1,230828749835491E-003	-9,022848759442237E-001	2,277751357437836E-002	6,152729264669602E-004	1,523553467773602E-005
1,000000000000000E+001	3	8,411695804776307E+005	-1,804182097099337E-001	4,6339253E-001	2,408955502515866E-002	0,000000000000000E+000	-1,312041450780299E-003	-9,035969173950039E-001	2,408955502515866E-002	6,152729264669602E-004	1,584352487971347E-005
1,000000000000000E+001	3	8,411981564806104E+005	-1,804151388567323E-001	4,4835225E-001	2,552165045447648E-002	0,000000000000000E+000	-1,432095429317819E-003	-9,050290128243218E-001	2,552165045447648E-002	6,152729264669602E-004	1,648560808404905E-005
1,000000000000000E+001	3	8,412301684839502E+005	-1,804169189608940E-001	4,3327260E-001	2,712595795790355E-002	0,000000000000000E+000	-1,604307503427068E-003	-9,066333203277489E-001	2,712595795790355E-002	6,152729264669602E-004	1,718071056753748E-005
1,000000000000000E+001	3	8,412695244880561E+005	-1,804153597434897E-001	4,1827172E-001	2,909829896868931E-002	0,000000000000000E+000	-1,972341010785765E-003	-9,086056613385346E-001	2,909829896868931E-002	6,152729264669602E-004	1,800568503535284E-005
1,000000000000000E+001	3	8,413528804967506E+005	-1,804150645372304E-001	4,0327084E-001	3,327570999318527E-002	0,000000000000000E+000	-4,177411024495959E-003	-9,127830723630306E-001	3,327570999318527E-002	6,152729264669602E-004	1,969031309092033E-005
1,000000000000000E+001	3	8,418216405456467E+005	-1,804151424520615E-001	3,8826993E-001	5,676776860357986E-002	0,000000000000000E+000	-2,349205861039460E-002	-9,362751309734252E-001	5,676776860357986E-002	6,152729264669602E-004	2,881157306845757E-005
