"cycle.number"	"Ns"	"time.s"	"X.I..mA"	"Ecell.V"	"Q.discharge.mA.h"	"Q.charge.mA.h"	"dq.mA.h"	"X.Q.Qo..mA.h"	"Capacity.mA.h"	"Energy.charge.W.h"	"Energy.discharge.W.h"	"X"
23	3	1637512,36831834	-0,189038387879325	0,1489992	0,920092597110065	0	-0,0315064017357429	-2,31116973582911	0,920092597110065	0,000621050209558721	0,000212273941092722	NA
23	3	1638112,36838987	-0,189036568431767	0,14766078	0,951598695604511	0	-0,0315060984944469	-2,34267583413739	0,951598695604511	0,000621050209558721	0,000216926156075792	NA
23	3	1638712,3684614	-0,18901926130393	0,1458106	0,983101909577308	0	-0,031503213972797	-2,37417904764036	0,983101909577308	0,000621050209558721	0,000221519658736114	NA
23	3	1639312,36853292	-0,189015805343921	0,14392108	1,01460454755651	0	-0,0315026379791978	-2,40568168515003	1,01460454755651	0,000621050209558721	0,000226053552330342	NA
23	3	1639912,36860444	-0,189015408759764	0,14159852	1,04610711943853	0	-0,0315025718820261	-2,43718425656174	1,04610711943853	0,000621050209558721	0,000230514269968926	NA
23	3	1640512,36867597	-0,189016539219087	0,13876422	1,07760987973047	0	-0,0315027602919357	-2,4686870163865	1,07760987973047	0,000621050209558721	0,000234885725849798	NA
23	3	1641112,3687475	-0,189016160993338	0,1354969	1,10911257698477	0	-0,0315026972543034	-2,50018971317198	1,10911257698477	0,000621050209558721	0,000239154243653189	NA
23	3	1641712,36881902	-0,189016471140954	0,13207212	1,14061532593035	0	-0,0315027489455789	-2,53169246164926	1,14061532593035	0,000621050209558721	0,000243314878520767	NA
23	3	1642312,36889055	-0,18902181019985	0,12813559	1,17211896471918	0	-0,0315036387888342	-2,56319609997169	1,17211896471918	0,000621050209558721	0,000247351615919107	NA
23	3	1642912,36896207	-0,189027942953752	0,1240416	1,20362362563379	0	-0,0315046609146065	-2,59470076041553	1,20362362563379	0,000621050209558721	0,00025125950452991	NA
23	3	1643512,3690336	-0,189026137037837	0,11998697	1,23512798556238	0	-0,0315043599285848	-2,62620511987429	1,23512798556238	0,000621050209558721	0,000255039617336188	NA
23	3	1644112,36910512	-0,189026945388731	0,11593235	1,26663248021613	0	-0,0315044946537498	-2,65770961406055	1,26663248021613	0,000621050209558721	0,000258692007526461	NA
23	3	1644712,36917665	-0,1890264134083	0,11203519	1,29813688620646	0	-0,031504405990334	-2,68921401957932	1,29813688620646	0,000621050209558721	0,000262221609483011	NA
23	3	1645312,36924817	-0,18902431446019	0,10833485	1,32964094237207	0	-0,0315040561656074	-2,72071807527618	1,32964094237207	0,000621050209558721	0,00026563459658112	NA
23	3	1645912,3693197	-0,189023810577634	0,10431959	1,36114491455724	0	-0,0315039721851713	-2,75222204698981	1,36114491455724	0,000621050209558721	0,00026892107795936	NA
23	3	1646512,36939123	-0,189023168587953	0,1001075	1,39264877974412	0	-0,0315038651868784	-2,78372591170865	1,39264877974412	0,000621050209558721	0,000272074851095259	NA
23	3	1647112,36946275	-0,189023656260283	0,095423028	1,42415272620973	0	-0,0315039464656098	-2,81522985770726	1,42415272620973	0,000621050209558721	0,000275081053056958	NA
23	3	1647712,36953428	-0,189023105454373	0,089636326	1,45565658087434	0	-0,0315038546646138	-2,84673371190579	1,45565658087434	0,000621050209558721	0,000277904942838771	NA
23	3	1648312,3696058	-0,1890216257832	0,082235649	1,48716018892706	0	-0,0315036080527223	-2,87823731948971	1,48716018892706	0,000621050209558721	0,000280495662500014	NA
23	3	1648912,36967733	-0,189021750284622	0,072394326	1,51866381773002	0	-0,0315036288029618	-2,90974094782224	1,51866381773002	0,000621050209558721	0,00028277634648413	NA
23	3	1649512,36974885	-0,189023082026224	0,057671703	1,55016766848995	0	-0,0315038507599218	-2,94124479811408	1,55016766848995	0,000621050209558721	0,000284593227221059	NA
23	3	1649954,68780158	-0,189024116439784	0,042634159	1,57339232935148	0	-0,0232246608615336	-2,96446945862862	1,57339232935148	0,000621050209558721	0,000285583391112534	NA
23	3	1650307,11184359	-0,189035517702621	0,027596613	1,59189806858298	0	-0,0185057392314987	-2,98297519758634	1,59189806858298	0,000621050209558721	0,000286094086843644	NA
23	3	1650367,47585079	-0,189036255878999	0,024919773	1,59506778689124	0	-0,00316971830825839	-2,98614491584735	1,59506778689124	0,000621050209558721	0,00028617307550284	NA
23	3	1650367,47785079	-0,188979013580544	0,02503787	1,5950678918796	0	-1,0498835808701e-07	-2,98614502083571	1,5950678918796	0,000621050209558721	0,000286173078131525	NA
23	3	1650367,50185079	-0,18885760567728	0,025392156	1,59506915093047	0	-1,25905087424649e-06	-2,98614627988655	1,59506915093047	0,000621050209558721	0,000286173110101541	NA
23	3	1650397,50185437	-0,185919271701264	0,025313426	1,59661847837934	0	-0,0015493274488714	-2,98769560731193	1,59661847837934	0,000621050209558721	0,000286212328886972	NA
23	3	1650427,50185794	-0,181667486854297	0,025313426	1,5981323742836	0	-0,00151389590425624	-2,98920950319308	1,5981323742836	0,000621050209558721	0,000286250650778627	NA
23	3	1650457,50186152	-0,177622458247647	0,025313426	1,59961256161211	0	-0,00148018732851578	-2,99068969050008	1,59961256161211	0,000621050209558721	0,000286288119390751	NA
23	3	1650487,5018651	-0,173751062113913	0,025313426	1,60106048730233	0	-0,00144792569022212	-2,99213761616868	1,60106048730233	0,000621050209558721	0,000286324771350288	NA
23	3	1650517,50186867	-0,170029991781116	0,025274061	1,60247740406942	0	-0,00141691676708559	-2,99355453291438	1,60247740406942	0,000621050209558721	0,000286360582590619	NA
23	3	1650547,50187225	-0,166315683395781	0,025431523	1,60386336826294	0	-0,00138596419351796	-2,99494049708697	1,60386336826294	0,000621050209558721	0,000286395829771021	NA
23	3	1650577,50187582	-0,162733649575673	0,025392156	1,60521948217106	0	-0,00135611390812529	-2,99629661097517	1,60521948217106	0,000621050209558721	0,000286430264427058	NA
23	3	1650607,5018794	-0,159489623355116	0,025510253	1,60654856252413	0	-0,00132908035306467	-2,99762569130832	1,60654856252413	0,000621050209558721	0,000286464169603633	NA
23	3	1650637,50188298	-0,156330408115537	0,025431523	1,60785131608039	0	-0,00130275355626312	-2,99892844484511	1,60785131608039	0,000621050209558721	0,000286497300610792	NA
23	3	1650667,50188655	-0,153247563509437	0,025392156	1,60912837926187	0	-0,00127706318148308	-3,00020550800766	1,60912837926187	0,000621050209558721	0,000286529727998439	NA
23	3	1650697,50189013	-0,150297560012631	0,025352791	1,61038085907795	0	-0,00125247981607914	-3,00145798780559	1,61038085907795	0,000621050209558721	0,000286561481857387	NA
23	3	1650727,50189371	-0,147447945607947	0,025470888	1,6116095921045	0	-0,0012287330265426	-3,00268672081345	1,6116095921045	0,000621050209558721	0,000286592778778986	NA
23	3	1650757,50189728	-0,144705119399613	0,025392156	1,61281546824324	0	-0,00120587613874839	-3,00389259693422	1,61281546824324	0,000621050209558721	0,000286623398574131	NA
23	3	1650787,50190086	-0,142039624713108	0,025431523	1,61399913192362	0	-0,00118366368037959	-3,0050762605967	1,61399913192362	0,000621050209558721	0,000286653500944361	NA
23	3	1650817,50190443	-0,139450038075443	0,025431523	1,61516121571278	0	-0,00116208378915985	-3,00623834436854	1,61516121571278	0,000621050209558721	0,000286683054505089	NA
23	3	1650847,50190801	-0,136974121936267	0,025313426	1,61630266686499	0	-0,00114145115220712	-3,00737979550359	1,61630266686499	0,000621050209558721	0,000286711948544145	NA
23	3	1650877,50191159	-0,134590347892203	0,025510253	1,61742425323113	0	-0,00112158636613852	-3,00850138185303	1,61742425323113	0,000621050209558721	0,000286740560496538	NA
23	3	1650907,50191516	-0,132262591567128	0,025431523	1,61852644162558	0	-0,00110218839445048	-3,00960357023115	1,61852644162558	0,000621050209558721	0,000286768590826151	NA
23	3	1650937,50191874	-0,129999050334209	0,025470888	1,61960976717417	0	-0,0010833255485942	-3,01068689576379	1,61960976717417	0,000621050209558721	0,000286796184090129	NA
23	3	1650967,50192232	-0,127836501202603	0,025392156	1,62067507147786	0	-0,00106530430368251	-3,01175220005208	1,62067507147786	0,000621050209558721	0,000286823234463296	NA
23	3	1650997,50192589	-0,125721595318525	0,025510253	1,62172275156374	0	-0,00104768008588089	-3,01279988012117	1,62172275156374	0,000621050209558721	0,000286849961047753	NA
23	3	1651027,50192947	-0,123661299584949	0,025431523	1,62275326251646	0	-0,00103051095272104	-3,01383039105745	1,62275326251646	0,000621050209558721	0,000286876168510852	NA
23	3	1651057,50193304	-0,121675905729722	0,025431523	1,62376722851841	0	-0,00101396600195517	-3,0148443570439	1,62376722851841	0,000621050209558721	0,000286901955210652	NA
23	3	1651087,50193662	-0,119777782891359	0,025392156	1,62476537682816	0	-0,000998148309749862	-3,0158425053383	1,62476537682816	0,000621050209558721	0,000286927300348339	NA
23	3	1651117,5019402	-0,117909841302354	0,025352791	1,62574795895615	0	-0,000982582127985855	-3,01682508744934	1,62574795895615	0,000621050209558721	0,000286952211547623	NA
23	3	1651147,50194377	-0,116088109059062	0,025431523	1,6267153599803	0	-0,000967401024148696	-3,01779248845818	1,6267153599803	0,000621050209558721	0,000286976814029115	NA
23	3	1651177,50194735	-0,114324746145338	0,025392156	1,62766806631175	0	-0,00095270633144925	-3,0187451947741	1,62766806631175	0,000621050209558721	0,000287001005296995	NA
23	3	1651207,50195093	-0,112586232898784	0,025392156	1,62860628503108	0	-0,000938218719334238	-3,01968341347739	1,62860628503108	0,000621050209558721	0,000287024828693167	NA
23	3	1651237,5019545	-0,11092574706317	0,025392156	1,6295306663668	0	-0,000924381335721248	-3,02060779479783	1,6295306663668	0,000621050209558721	0,000287048300728334	NA
23	3	1651267,50195808	-0,109305955509131	0,025392156	1,63044154943796	0	-0,000910883071161807	-3,0215186778536	1,63044154943796	0,000621050209558721	0,000287071430013461	NA
23	3	1651297,50196165	-0,107728960321371	0,025352791	1,63133929088099	0	-0,000897741443030536	-3,02241641928023	1,63133929088099	0,000621050209558721	0,000287094190264595	NA
23	3	1651327,50196523	-0,106214769635824	0,025510253	1,63222441406681	0	-0,000885123185813427	-3,02330154245014	1,63222441406681	0,000621050209558721	0,000287116769981342	NA
23	3	1651356,09996864	-0,104770889273523	0,025549619	1,63305670246924	0	-0,000832288402434852	-3,02413383083855	1,63305670246924	0,000621050209558721	0,000287138034632528	NA
23	3	1651356,10196864	-0,103845080103041	0,025470888	1,63305676016096	0	-5,76917206247648e-08	-3,02413388853028	1,63305676016096	0,000621050209558721	0,000287138036101988	NA
23	3	1651356,14996865	-0,0995182056272288	0,056569476	1,63305808707054	0	-1,32690957436959e-06	-3,02413521543983	1,63305808707054	0,000621050209558721	0,000287138111164567	NA
23	3	1651356,33196867	0	0,061608236	1,63305808707054	0	0	-3,02413521543983	1,63305808707054	0,000621050209558721	0,000287138111164567	NA
23	3	1651361,33196926	0	0,064363807	1,63305808707054	0	0	-3,02413521543983	1,63305808707054	0,000621050209558721	0,000287138111164567	NA
23	3	1651366,33196986	0	0,065662861	1,63305808707054	0	0	-3,02413521543983	1,63305808707054	0,000621050209558721	0,000287138111164567	NA
23	3	1651371,33197046	0	0,066922545	1,63305808707054	0	0	-3,02413521543983	1,63305808707054	0,000621050209558721	0,000287138111164567	NA
23	3	1651376,33197105	0	0,068182237	1,63305808707054	0	0	-3,02413521543983	1,63305808707054	0,000621050209558721	0,000287138111164567	NA
23	3	1651381,33197165	0	0,0692451	1,63305808707054	0	0	-3,02413521543983	1,63305808707054	0,000621050209558721	0,000287138111164567	NA
23	3	1651386,33197224	0	0,070268601	1,63305808707054	0	0	-3,02413521543983	1,63305808707054	0,000621050209558721	0,000287138111164567	NA
23	3	1651391,33197284	0	0,071331464	1,63305808707054	0	0	-3,02413521543983	1,63305808707054	0,000621050209558721	0,000287138111164567	NA
23	3	1651396,33197344	0	0,072315596	1,63305808707054	0	0	-3,02413521543983	1,63305808707054	0,000621050209558721	0,000287138111164567	NA
23	3	1651401,33197403	0	0,073220998	1,63305808707054	0	0	-3,02413521543983	1,63305808707054	0,000621050209558721	0,000287138111164567	NA
23	3	1651406,33197463	0	0,074008301	1,63305808707054	0	0	-3,02413521543983	1,63305808707054	0,000621050209558721	0,000287138111164567	NA
23	3	1651411,33197522	0	0,074953072	1,63305808707054	0	0	-3,02413521543983	1,63305808707054	0,000621050209558721	0,000287138111164567	NA
24	4	1651416,1599758	7,81320689265413e-05	0,11329488	0	1,0478379825751e-07	1,0478379825751e-07	-3,02413511065604	1,0478379825751e-07	1,18714675469039e-11	0	NA
24	4	1651416,1739758	0,188745806188611	0,12868671	0	8,3879538708263e-07	7,3401158882512e-07	-3,02413437664445	8,3879538708263e-07	1,06329004889719e-10	0	NA
24	4	1651417,28597593	0,18874427354439	0,14372425	0	5,91398111482461e-05	5,83010157611635e-05	-3,02407607562777	5,91398111482461e-05	8,48559864190991e-09	0	NA
24	4	1651438,72797849	0,188736107851637	0,1587618	0	0,00118327317425774	0,0011241333631095	-3,02295194224783	0,00118327317425774	1,86955034062218e-07	0	NA
24	4	1651466,03998174	0,18873765276029	0,17379934	0	0,00261516300384369	0,00143188982958595	-3,02152005239707	0,00261516300384369	4,35816535607227e-07	0	NA
24	4	1651497,62798551	0,188735818870686	0,18883689	0	0,00427121515877545	0,00165605215493176	-3,0198640002177	0,00427121515877545	7,48540270047146e-07	0	NA
24	4	1651533,78798982	0,188739233213732	0,20387444	0	0,00616699612711039	0,00189578096833494	-3,01796821922196	0,00616699612711039	1,13504155143536e-06	0	NA
24	4	1651575,36399478	0,188739900202714	0,21899071	0	0,00834673252347443	0,00217973639636404	-3,01578848279309	0,00834673252347443	1,61238357980736e-06	0	NA
24	4	1651624,1860006	0,188738749397999	0,23402825	0	0,0109063448349966	0,00255961231152217	-3,01322887044359	0,0109063448349966	2,21140516969764e-06	0	NA
24	4	1651684,24800776	0,188738024352459	0,2490658	0	0,0140552294377155	0,00314888460271888	-3,01007998579349	0,0140552294377155	2,99568463710884e-06	0	NA
24	4	1651764,78001736	0,188735942147665	0,26410335	0	0,0182772529668527	0,00422202352913717	-3,005857962201	0,0182772529668527	4,1107352076982e-06	0	NA
24	4	1651883,55403152	0,188735910951556	0,27914089	0	0,0245041756778293	0,00622692271097667	-2,99963103939745	0,0245041756778293	5,84892395298854e-06	0	NA
24	4	1652082,2240552	0,18873574255708	0,29417843	0	0,0349197685788655	0,0104155929010361	-2,9892154463408	0,0349197685788655	8,91296668123972e-06	0	NA
24	4	1652640,70412178	0,188736701057549	0,30921596	0	0,0641991256265839	0,0292793570477184	-2,95993608885738	0,0641991256265839	1,79666112634567e-05	0	NA
24	4	1653240,7041933	0,188739787973737	0,31342807	0	0,0956557607054628	0,0314566350788789	-2,92847945330866	0,0956557607054628	2,78260038145717e-05	0	NA
24	4	1653840,70426483	0,188736631544286	0,31500268	0	0,127111869712704	0,031456109007241	-2,89702334383361	0,127111869712704	3,77347624487146e-05	0	NA
24	4	1654440,70433635	0,188731377356335	0,31551442	0	0,158567103021849	0,0314552333091448	-2,86556811005599	0,158567103021849	4,76593420007457e-05	0	NA
24	4	1655040,70440788	0,188735059345904	0,31551442	0	0,190022949995995	0,031455846974146	-2,83411226261432	0,190022949995995	5,7584115172931e-05	0	NA
24	4	1655640,7044794	0,188737134838893	0,31519949	0	0,22147914288568	0,0314561928896854	-2,80265606925653	0,22147914288568	6,74990912663095e-05	0	NA
24	4	1656240,70455093	0,188739232424341	0,31488457	0	0,252935685372982	0,0314565424873018	-2,77119952629848	0,252935685372982	7,74042712224383e-05	0	NA
24	4	1656840,70462245	0,188736368978009	0,3148452	0	0,284391750619171	0,0314560652461896	-2,73974346058412	0,284391750619171	8,73080625130266e-05	0	NA
24	4	1657440,70469398	0,188737615185168	0,31472713	0	0,315848023566579	0,0314562729474074	-2,70828718716851	0,315848023566579	9,72082049412569e-05	0	NA
24	4	1658040,70476551	0,188743360032039	0,31453028	0	0,347305253988579	0,0314572304220001	-2,67682995627663	0,347305253988579	0,000107102456534975	0	NA
24	4	1658640,70483703	0,188736605040786	0,31409729	0	0,378761358578569	0,0314561045899904	-2,64537385121946	0,378761358578569	0,000116982733591881	0	NA
24	4	1659240,70490856	0,188737408195348	0,31401855	0	0,410217597027669	0,0314562384491	-2,61391761230172	0,410217597027669	0,000126860575900581	0	NA
24	4	1659840,70498008	0,18873516230313	0,31417599	0	0,441673461161355	0,0314558641336858	-2,5824617477016	0,441673461161355	0,000136743253256875	0	NA
24	4	1660440,70505161	0,188735541840628	0,31472713	0	0,473129388551298	0,0314559273899429	-2,55100581984243	0,473129388551298	0,000146643286928797	0	NA
24	4	1661040,70512313	0,188737974442634	0,31508142	0	0,504585721374957	0,031456332823659	-2,51954948655231	0,504585721374957	0,000156554592866133	0	NA
24	4	1661640,70519466	0,188738140565279	0,31598681	0	0,536042081885727	0,0314563605107698	-2,48809312557176	0,536042081885727	0,000166494387944662	0	NA
24	4	1662240,70526619	0,188736267307299	0,31697094	0	0,567498130186796	0,0314560483010693	-2,45663707680149	0,567498130186796	0,000176465041281889	0	NA
24	4	1662840,70533771	0,18873682871156	0,31823063	0	0,598954272055254	0,0314561418684572	-2,42518093446283	0,598954272055254	0,000186475349093572	0	NA
24	4	1663440,70540924	0,188735942515469	0,31992334	0	0,630410266224345	0,0314559941690912	-2,39372493982769	0,630410266224345	0,000196538855851252	0	NA
24	4	1664040,70548076	0,188730362080094	0,32197034	0	0,661865330320762	0,0314550640964177	-2,36226987526223	0,661865330320762	0,000206666453646014	0	NA
24	4	1664640,70555228	0,188730427236635	0,32421416	0	0,69332040527641	0,0314550749556472	-2,33081479983911	0,69332040527641	0,00021686463436441	0	NA
24	4	1665240,70562381	0,188719851069518	0,32681227	0	0,724773717537522	0,0314533122611129	-2,29936148756848	0,724773717537522	0,000227143962658669	0	NA
24	4	1665840,70569534	0,188719726177834	0,32980403	0	0,756227008983352	0,0314532914458298	-2,26790819612265	0,756227008983352	0,000237517385029917	0	NA
24	4	1666440,70576686	0,188715323128811	0,33291388	0	0,787679566587591	0,0314525576042384	-2,23645563851841	0,787679566587591	0,000247988377878842	0	NA
24	4	1667040,70583839	0,188714752159794	0,33618119	0	0,819132029030315	0,0314524624427242	-2,20500317607568	0,819132029030315	0,000258562104244187	0	NA
24	4	1667640,70590991	0,188718671973605	0,33964536	0	0,850585144775419	0,031453115745104	-2,17355006033058	0,850585144775419	0,000269245008936851	0	NA
24	4	1668240,70598144	0,188718696059988	0,34318823	0	0,882038264534921	0,0314531197595017	-2,14209694057108	0,882038264534921	0,000280039349316293	0	NA
24	4	1668840,70605296	0,188719645445886	0,3473216	0	0,913491542525424	0,0314532779905034	-2,11064366258057	0,913491542525424	0,000290963752144453	0	NA
24	4	1669440,70612449	0,188728560630106	0,35192734	0	0,944946306380141	0,0314547638547172	-2,07918889872586	0,944946306380141	0,000302033543519136	0	NA
24	4	1670040,70619601	0,188720520094074	0,35720229	0	0,97639973014536	0,0314534237652189	-2,04773547496064	0,97639973014536	0,000313268778563236	0	NA
24	4	1670640,70626754	0,188724373510008	0,36334327	0	1,00785379614664	0,0314540660012844	-2,01628140895935	1,00785379614664	0,000324697401715938	0	NA
24	4	1671240,70633906	0,188716578605633	0,3703503	0	1,03930656299705	0,0314527668504003	-1,98482864210895	1,03930656299705	0,000336345943394623	0	NA
24	4	1671840,70641059	0,188714742328208	0,37838081	0	1,07075902380117	0,0314524608041263	-1,95337618130483	1,07075902380117	0,000348246950840908	0	NA
24	4	1672440,70648212	0,188716683405487	0,38747421	0	1,10221180811822	0,0314527843170447	-1,92192339698778	1,10221180811822	0,000360434093567211	0	NA
24	4	1673040,70655364	0,188718208642965	0,39696124	0	1,13366484664154	0,0314530385233213	-1,89047035846446	1,13366484664154	0,000372919730802861	0	NA
24	4	1673640,70662517	0,188716393207543	0,40672383	0	1,16511758259225	0,031452735950715	-1,85901762251375	1,16511758259225	0,000385712307942245	0	NA
24	4	1674240,70669669	0,188716065671118	0,4168407	0	1,19657026395356	0,0314526813613044	-1,82756494115244	1,19657026395356	0,000398823065729961	0	NA
24	4	1674840,70676822	0,188715823543421	0,427863	0	1,22802290496024	0,0314526410066833	-1,79611230014576	1,22802290496024	0,000412280487126355	0	NA
24	4	1675440,70683974	0,188715222651535	0,4408929	0	1,25947544581826	0,0314525408580237	-1,76465975928774	1,25947544581826	0,000426147689234782	0	NA
24	4	1676040,70691127	0,188715495460173	0,45565489	0	1,2909280321444	0,0314525863261355	-1,7332071729616	1,2909280321444	0,000440479213976837	0	NA
24	4	1676640,70698279	0,188712615333534	0,47061372	0	1,32238013844937	0,0314521063049717	-1,70175506665663	1,32238013844937	0,000455281006664984	0	NA
24	4	1677240,70705432	0,188711173865755	0,48344681	0	1,35383200450968	0,0314518660603132	-1,67030320059631	1,35383200450968	0,000470486310875631	0	NA
24	4	1677840,70712585	0,188713856447376	0,496398	0	1,38528431766699	0,0314523131573035	-1,63885088743901	1,38528431766699	0,00048609917628234	0	NA
24	4	1678440,70719737	0,188715149607839	0,5097822	0	1,41673684635106	0,031452528684073	-1,60739835875494	1,41673684635106	0,000502133115396078	0	NA
24	4	1679040,7072689	0,188715547322963	0,52163112	0	1,448189441321	0,0314525949699349	-1,575945763785	1,448189441321	0,00051853976778859	0	NA
24	4	1679640,70734042	0,188714166743159	0,53245658	0	1,47964180619427	0,0314523648732735	-1,54449339891173	1,47964180619427	0,000535286786322038	0	NA
24	4	1680240,70741195	0,188716772471058	0,54686427	0	1,51109460535558	0,0314527991613083	-1,51304059975042	1,51109460535558	0,000552487198411453	0	NA
24	4	1680578,66745224	0,188716336628602	0,56190187	0	1,52881087778048	0,0177162724249065	-1,49532432732552	1,52881087778048	0,000562442004970192	0	NA
24	4	1680789,54347738	0,188718100882844	0,57697874	0	1,53986535638776	0,0110544786072771	-1,48426984871824	1,53986535638776	0,000568820204142383	0	NA
24	4	1680929,74349409	0,188717138173958	0,59201628	0	1,5472148413673	0,00734948497953514	-1,4769203637387	1,5472148413673	0,000573171218897659	0	NA
24	4	1681028,61750587	0,188717596620069	0,60705382	0	1,55239797077624	0,0051831294089473	-1,47173723432976	1,55239797077624	0,000576317657385834	0	NA
24	4	1681102,51151468	0,188717594405252	0,62213075	0	1,5562716095493	0,00387363877305554	-1,4678635955567	1,5562716095493	0,00057872756718718	0	NA
24	4	1681160,81952163	0,188715195766353	0,63716829	0	1,55932816703442	0,00305655748512182	-1,46480703807158	1,55932816703442	0,000580675108687854	0	NA
24	4	1681209,05352738	0,188715403718304	0,65220582	0	1,56185663921995	0,00252847218553225	-1,46227856588605	1,56185663921995	0,000582324192975234	0	NA
24	4	1681251,22153241	0,188715020577838	0,66724336	0	1,5640671214245	0,00221048220454819	-1,4600680836815	1,5640671214245	0,000583799122551873	0	NA
24	4	1681290,20753706	0,188714814801177	0,68228096	0	1,56611079827083	0,0020436768463254	-1,45802440683517	1,56611079827083	0,000585193484347811	0	NA
24	4	1681326,95154143	0,188715721155521	0,69731849	0	1,56803695696102	0,00192615869019594	-1,45609824814498	1,56803695696102	0,00058653663042548	0	NA
24	4	1681361,65954557	0,188716091543161	0,71235603	0	1,56985638998504	0,00181943302401238	-1,45427881512096	1,56985638998504	0,000587832714513028	0	NA
24	4	1681394,72554952	0,188716032239233	0,72739357	0	1,57158974694774	0,00173335696270896	-1,45254545815826	1,57158974694774	0,000589093547217992	0	NA
24	4	1681426,05355325	0,188730292618065	0,7424311	0	1,57323212008995	0,00164237314220104	-1,45090308501605	1,57323212008995	0,000590312896123437	0	NA
24	4	1681455,99355682	0,188743086575827	0,75746864	0	1,57480183361381	0,00156971352386806	-1,44933337149218	1,57480183361381	0,000591501904892813	0	NA
24	4	1681484,93156027	0,188742324526224	0,77250618	0	1,57631900751337	0,00151717389956117	-1,44781619759262	1,57631900751337	0,000592673931102453	0	NA
24	4	1681512,41956355	0,188744361335181	0,78754377	0	1,57776017574192	0,00144116822854512	-1,44637502936408	1,57776017574192	0,000593808914167627	0	NA
24	4	1681539,26956675	0,188744506343026	0,80258131	0	1,57916789535281	0,00140771961089637	-1,44496730975318	1,57916789535281	0,000594938723617437	0	NA
24	4	1681564,93556981	0,188747438260348	0,81761885	0	1,58051355988844	0,00134566453562015	-1,44362164521756	1,58051355988844	0,000596038964303355	0	NA
24	4	1681589,35757272	0,188747034239728	0,83265638	0	1,58179399894948	0,00128043906104234	-1,44234120615652	1,58179399894948	0,000597105130061234	0	NA
24	4	1681613,23357556	0,188733736161	0,84769392	0	1,58304572317765	0,00125172422817184	-1,44108948192835	1,58304572317765	0,000598166209079141	0	NA
24	4	1681636,07157829	0,188716179326218	0,86273146	0	1,58424291779356	0,0011971946159088	-1,43989228731244	1,58424291779356	0,000599199066534145	0	NA
24	4	1681658,15558092	0,188713518364303	0,87776905	0	1,58540057052598	0,00115765273242361	-1,43873463458002	1,58540057052598	0,000600215218276767	0	NA
24	4	1681679,40158345	0,188714665247433	0,89280659	0	1,58651430170814	0,00111373118215965	-1,43762090339786	1,58651430170814	0,000601209564815246	0	NA
24	4	1681700,791586	0,188716653868196	0,90784413	0	1,58763559329338	0,00112129158524175	-1,43649961181261	1,58763559329338	0,000602227522794693	0	NA
24	4	1681721,55958848	0,188715586178928	0,922921	0	1,58872427267147	0,00108867937809063	-1,43541093243452	1,58872427267147	0,00060323228785708	0	NA
24	4	1681741,74159088	0,188714778983994	0,93799794	0	1,58978222881692	0,00105795614544716	-1,43435297628908	1,58978222881692	0,00060422464853916	0	NA
24	4	1681761,42159323	0,188716374662459	0,95303547	0	1,59081387845476	0,00103164963783489	-1,43332132665124	1,59081387845476	0,000605207847240574	0	NA
24	4	1681780,65759552	0,188718037465976	0,96807301	0	1,59182226195512	0,00100838350036906	-1,43231294315087	1,59182226195512	0,000606184036091459	0	NA
24	4	1681799,34159775	0,188716088333647	0,98311055	0	1,59280169857038	0,000979436615250177	-1,43133350653562	1,59280169857038	0,000607146930558094	0	NA
24	4	1681817,58359993	0,188713834127843	0,99814814	0	1,59375795361829	0,000956255047909088	-1,43037725148771	1,59375795361829	0,000608101414758678	0	NA
24	4	1681835,8296021	0,188714245360625	1,013225	0	1,59471442043253	0,000956466814246443	-1,42942078467347	1,59471442043253	0,000609070530807685	0	NA
24	4	1681852,96960414	0,188714728424031	1,0282625	0	1,59561291232991	0,000898491897376047	-1,42852229277609	1,59561291232991	0,000609994416328711	0	NA
24	4	1681869,79160615	0,188719246759572	1,0433002	0	1,5964947555375	0,000881843207594421	-1,4276404495685	1,5964947555375	0,00061091444348108	0	NA
24	4	1681886,1636081	0,188715800694726	1,0583377	0	1,59735299316462	0,000858237627115515	-1,42678221194138	1,59735299316462	0,000611822748707499	0	NA
24	4	1681902,44961004	0,188713049833119	1,0733752	0	1,59820671013561	0,000853716970988446	-1,42592849497039	1,59820671013561	0,000612739107353378	0	NA
24	4	1681917,78161187	0,188713260560572	1,0884521	0	1,59901041904	0,000803708904393845	-1,425124786066	1,59901041904	0,00061361390599876	0	NA
24	4	1681932,85761367	0,188715010735568	1,103529	0	1,59980071566268	0,000790296622680293	-1,42433448944332	1,59980071566268	0,000614486021221871	0	NA
24	4	1681946,94961534	0,188717262856994	1,1185665	0	1,60053943899173	0,000738723329049018	-1,42359576611427	1,60053943899173	0,000615312332400162	0	NA
24	4	1681960,29361694	0,188713910929579	1,133604	0	1,60123893863832	0,000699499646590816	-1,42289626646768	1,60123893863832	0,000616105288032289	0	NA
24	4	1681973,92761856	0,18871412670712	1,1486416	0	1,60195364105795	0,000714702419630355	-1,42218156404805	1,60195364105795	0,000616926224953308	0	NA
24	4	1681986,88362011	0,188713971586044	1,1636792	0	1,60263280175447	0,000679160696524713	-1,42150240335152	1,60263280175447	0,000617716550157927	0	NA
24	4	1681999,02762155	0,188712403191516	1,1787168	0	1,60326939167036	0,000636589915884866	-1,42086581343564	1,60326939167036	0,000618466909372967	0	NA
